limit_bal,gender,education,marriage,age,pay_stat_sep,pay_stat_aug,pay_stat_jul,pay_stat_jun,pay_stat_may,pay_stat_apr,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,pay_status_total,total_bill_amount,total_paid_amount,default
130000,2,2.0,2.0,29,0,0,0,0,0,0,89055,90780,70947,72367,73875,75355,4200,2575,2600,2674,2701,5750,0,472379,20500,0
50000,1,3.0,2.0,23,2,2,2,0,0,0,44470,51192,48506,18524,19239,19283,7800,173,1000,1000,1000,1000,6,201214,11973,0
360000,2,1.0,1.0,39,-1,-1,-1,-1,-2,-2,7001,1224,394,-6,-6,2199,1224,394,6,0,2205,401,-8,10806,4230,0
20000,1,2.0,2.0,52,0,0,0,0,0,0,17420,19130,20340,19940,19940,0,2000,2000,0,0,0,0,0,96770,4000,0
50000,2,2.0,2.0,23,-1,0,0,0,0,0,48570,48599,49124,48930,50316,62794,1773,2246,2000,3000,1725,6120,-1,308333,16864,0
240000,2,2.0,1.0,43,0,0,0,0,0,0,244103,240733,236553,241215,230480,234610,9102,8602,9013,8195,8202,7902,0,1427694,51016,1
30000,1,1.0,2.0,24,2,2,0,0,0,0,16035,15493,16197,16669,16865,17199,0,1270,742,613,615,646,4,98458,3886,1
120000,1,2.0,2.0,34,-1,-1,-1,-1,-1,-1,1236,856,856,856,856,856,856,856,856,856,856,856,-6,5516,5136,0
220000,2,2.0,2.0,47,0,0,0,0,0,0,103078,111729,115173,116513,119370,121516,10000,6500,5000,5000,5000,5000,0,687379,36500,0
230000,2,1.0,1.0,34,-1,0,0,0,-1,0,4358,6020,9938,9865,6981,12157,3000,5000,5828,6981,6157,6342,-2,49319,33308,0
110000,2,3.0,1.0,52,1,-2,-1,-1,-2,-2,0,0,1000,0,0,0,0,1000,0,0,0,0,-7,1000,1000,0
150000,1,1.0,1.0,35,0,0,0,0,0,0,160292,153981,129725,103050,54447,46943,6100,5100,4200,1900,1600,1500,0,648438,20400,1
200000,2,2.0,2.0,36,1,2,2,2,2,2,73459,76308,78669,75995,79781,81533,4500,4000,0,5500,3000,0,11,465745,17000,0
50000,2,2.0,2.0,29,-1,-1,-1,0,0,0,1303,801,11512,11512,8490,0,801,11512,0,0,0,950,-3,33618,13263,0
60000,1,1.0,2.0,30,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,0,-6,1584,1320,1
10000,2,3.0,2.0,53,2,2,2,2,0,0,9917,6615,8355,8000,9000,10000,3400,2000,0,1000,1000,9000,8,51887,16400,1
50000,1,3.0,1.0,47,-1,0,-1,-1,0,0,2840,2522,5500,21709,21056,20061,1000,5500,21709,916,1161,1884,-3,73688,32170,0
100000,1,2.0,2.0,26,0,0,0,0,0,0,32186,32949,33680,34419,37782,76185,2000,2000,2000,4500,40000,3000,0,247201,53500,0
380000,2,1.0,1.0,44,0,0,0,0,0,0,365023,365445,350474,342569,307959,309709,14320,15065,13017,15026,12017,12031,0,2041179,81476,0
80000,2,3.0,2.0,60,0,0,0,0,0,0,37298,19025,12720,14169,13828,1664,3000,3000,2030,3000,1000,839,0,98704,12869,0
140000,2,1.0,2.0,27,0,0,0,0,0,0,27750,28797,29840,31349,35687,36983,1500,1500,2000,5000,2000,5000,0,190406,17000,0
30000,2,3.0,1.0,37,0,0,0,0,0,0,25689,26455,27525,28545,29388,30133,1500,1500,1500,1300,1200,1500,0,167735,8500,1
100000,2,1.0,2.0,25,1,-1,-1,-1,-1,-2,0,3473,0,1012,0,0,3473,0,1012,0,0,0,-5,4485,4485,0
50000,1,2.0,2.0,25,0,0,0,0,0,0,11669,12665,12905,13498,13993,13854,1502,1522,1505,1000,1000,1000,0,78584,7529,0
110000,2,3.0,2.0,31,0,0,0,0,0,0,77595,78322,66068,61486,60695,58147,3700,2212,2100,2200,2200,1910,0,402313,14322,0
50000,2,3.0,1.0,52,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0
360000,2,1.0,2.0,38,0,0,0,0,0,0,53035,54125,55135,54645,54859,55112,3492,3452,1912,2000,2091,1929,0,326911,14876,0
100000,1,2.0,2.0,33,0,0,3,2,0,0,35169,39581,38678,37453,38013,0,5328,0,0,760,0,0,5,188894,6088,0
300000,1,1.0,1.0,40,-1,2,2,-2,-2,-2,7111,7111,0,0,0,0,0,0,0,0,0,0,-3,14222,0,0
70000,1,1.0,2.0,43,0,0,0,0,0,0,68228,65935,67454,67592,36515,37426,2378,2600,2613,1500,1500,1500,0,343150,12091,0
260000,2,1.0,1.0,49,1,-2,-2,-1,0,0,0,0,0,1180,1180,0,0,0,1180,0,0,0,-4,2360,1180,0
110000,2,2.0,1.0,33,0,0,0,0,0,0,15605,20649,22397,23305,25341,30584,5649,2397,1305,2341,5584,1388,0,137881,18664,0
200000,2,1.0,1.0,34,-1,-1,-1,-1,0,0,3987,1631,21698,12657,11349,9006,1631,21698,12657,569,3000,25000,-4,60328,64555,0
260000,2,2.0,2.0,51,0,0,0,0,0,0,200964,205714,208756,168828,155644,159135,8000,8065,7000,10000,10000,10000,0,1099041,53065,0
200000,2,1.0,2.0,28,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,-6,1956,1956,0
210000,1,1.0,2.0,27,0,0,0,0,0,0,36017,32205,29104,29447,12411,5555,3015,3004,3058,1000,5000,4002,0,144739,19079,0
70000,2,2.0,1.0,57,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,0,135504,10500,0
50000,2,1.0,2.0,25,0,0,0,0,0,0,10973,12092,13386,13663,14440,15150,1300,1500,500,1000,1000,1000,0,79704,6300,0
360000,1,1.0,2.0,29,1,-1,-1,-1,-1,-1,-4316,60054,187734,17328,10658,77898,65000,188000,17384,20000,78000,46677,-4,349356,415061,0
100000,2,2.0,2.0,31,0,0,0,0,0,0,101458,101207,101421,101111,101384,101358,3800,4000,3602,3719,3700,7800,0,607939,26621,1
100000,2,3.0,1.0,33,0,0,2,0,0,2,32526,37106,36260,36995,39355,39982,5396,0,1285,2916,1368,0,4,222224,10965,0
100000,1,1.0,2.0,32,0,0,0,-2,-1,-1,13565,8130,-332,-732,-1782,-2250,1000,0,1732,1268,2000,3500,-4,16599,9500,0
50000,1,1.0,2.0,27,1,-2,-1,2,2,2,0,0,71,71,3871,3612,0,71,0,3800,0,0,4,7625,3871,1
600000,2,2.0,1.0,38,1,2,0,0,0,0,485861,462675,464983,416550,416545,420232,33,15287,14069,15013,15003,15000,3,2666846,74405,0
180000,2,2.0,2.0,26,-1,-1,-1,0,-1,-1,390,390,5248,4167,780,467,390,5248,5,780,467,3513,-5,11442,10403,0
20000,1,2.0,2.0,25,-2,-2,-1,2,0,0,1000,0,16668,16105,16496,16872,0,25464,0,800,800,800,-3,67141,27864,0
240000,2,1.0,2.0,28,0,0,0,0,0,0,192551,236772,201463,187916,149293,150614,100050,10000,7000,10040,7000,6000,0,1118609,140090,0
20000,1,2.0,2.0,26,1,3,2,2,2,2,17077,17504,16940,19621,18646,19022,1000,0,3300,0,1200,700,12,108810,6200,0
50000,2,3.0,1.0,53,0,0,0,0,0,0,46778,47770,49009,50593,20218,20645,1770,2009,2593,1000,752,1017,0,235013,9141,1
190000,1,2.0,1.0,37,1,2,0,0,0,-2,49541,48458,46423,38493,0,0,0,1400,770,0,0,0,1,182915,2170,0
180000,2,2.0,1.0,38,-1,2,2,-1,0,0,7098,4089,0,8941,5181,5181,0,0,8941,0,0,0,2,30490,8941,1
110000,1,1.0,2.0,30,0,0,0,0,0,0,57040,51123,47251,46630,52889,53907,5000,4000,4000,10000,5000,5000,0,308840,33000,0
240000,2,2.0,1.0,56,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,-4,2500,0,1
350000,2,3.0,1.0,38,-2,-2,-2,-2,-2,-2,1316,3033,2168,7951,4986,3641,3061,2181,8071,5002,3654,5820,-12,23095,27789,0
100000,2,2.0,2.0,28,1,2,2,2,0,0,101080,87572,92041,75461,74233,76543,0,7690,0,2800,5700,0,7,506930,16190,0
60000,2,1.0,2.0,26,0,0,0,0,0,0,36604,35777,29836,30818,31314,30852,1765,1812,1794,1290,1268,1273,0,195201,9202,0
90000,2,2.0,2.0,35,2,2,2,2,2,2,89282,91247,68552,67324,39573,28610,6201,0,25000,0,2235,0,12,384588,33436,0
50000,1,3.0,2.0,41,0,0,0,0,0,0,48619,48647,49859,50700,46174,47430,2100,2300,2025,1800,2000,2100,0,291429,12325,0
140000,1,2.0,2.0,25,1,-1,-1,-1,0,0,0,850,2620,66397,62967,44226,850,2620,66397,2038,2000,15000,-2,177060,88905,0
120000,1,1.0,1.0,51,0,0,0,0,0,0,117446,117781,122030,114294,114144,116894,4400,8002,4200,4200,8000,4000,0,702589,32802,0
280000,2,1.0,2.0,31,-1,-1,-1,-1,-1,-1,410,3977,1713,1430,6877,6479,3977,1726,1430,6877,6479,720,-6,20886,21209,0
140000,2,3.0,2.0,24,1,2,2,2,0,0,42897,45739,46468,45422,46371,47297,3821,1775,0,1833,1850,2000,7,274194,11279,1
70000,2,1.0,2.0,24,0,0,0,0,0,0,65920,67413,68623,68867,70179,67976,3150,3000,2250,2400,2350,2400,0,408978,15550,0
140000,1,1.0,2.0,27,-2,-1,0,0,0,0,25001,138430,135573,98172,93677,95276,141472,8000,5075,4000,4000,5000,-3,586129,167547,0
360000,2,2.0,1.0,56,-1,-1,-1,-2,-2,-2,919,2374,-7,-7,-7,-7,2385,0,0,0,0,0,-9,3265,2385,0
400000,1,2.0,1.0,35,0,0,0,0,-1,0,212647,148816,129580,50790,49106,40591,6000,9353,10000,49106,2000,2000,-1,631530,78459,0
80000,2,1.0,2.0,38,0,0,0,0,0,0,77204,73940,47627,48482,49153,46995,2938,1853,1708,1824,1704,1641,0,343401,11668,0
50000,2,3.0,2.0,47,0,0,0,0,2,0,17569,18592,19621,21748,21262,21682,1613,1642,2769,0,923,950,2,120474,7897,0
80000,2,2.0,1.0,27,1,2,0,0,0,0,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,3,333259,6345,1
20000,1,2.0,2.0,24,2,2,2,0,0,-1,17996,19102,19117,19664,10000,4060,2100,1000,1000,1100,4060,0,5,89939,9260,1
280000,1,1.0,1.0,45,-1,-1,-1,-1,-1,-1,2270,1703,-15,30943,15631,17508,1703,0,30958,15631,17508,10049,-6,68040,75849,1
50000,2,2.0,3.0,24,0,0,0,0,0,0,40901,37962,26566,9866,5386,5651,1600,6207,1465,2200,1000,3000,0,126332,15472,0
70000,2,1.0,2.0,25,0,0,0,0,0,0,71106,67954,68976,49145,49688,47780,3292,3290,1706,1759,1729,1717,0,354649,13493,0
490000,1,2.0,1.0,50,0,0,0,0,0,0,205873,210880,215628,217883,223541,224889,10000,10000,10000,10000,8000,10000,0,1298694,58000,0
500000,2,1.0,1.0,30,0,0,0,0,0,0,224387,165727,119760,72506,60548,57212,10100,7041,4123,5039,5071,3548,0,700140,34922,0
60000,2,1.0,2.0,33,1,2,0,0,0,0,11776,11295,12799,14272,15225,16320,0,2000,2000,1500,1500,1500,3,81687,8500,0
80000,2,2.0,2.0,32,-2,-2,-2,-2,-2,-2,3459,3789,3459,528,6918,0,3789,3459,528,6918,0,0,-12,18153,14694,0
50000,1,1.0,2.0,26,0,0,0,0,0,0,28408,29117,28764,28390,29443,29041,1477,1444,1100,1500,1100,967,0,173163,7588,0
320000,1,1.0,2.0,40,0,0,0,0,0,0,304702,307943,314201,319204,325758,319898,20000,12868,11721,12000,13000,11728,0,1891706,81317,0
240000,1,2.0,2.0,29,0,0,0,0,0,0,230979,222096,220129,217549,204008,202268,7347,6830,6700,6400,6412,6549,0,1297029,40238,0
50000,2,2.0,2.0,23,0,0,2,2,0,0,10587,25768,12218,13656,15918,10771,3500,2500,1980,3500,1000,0,4,88918,12480,0
30000,2,1.0,2.0,23,0,0,0,0,0,0,26847,24815,21681,22293,17155,13470,2500,3500,2000,3500,2000,1000,0,126261,14500,0
450000,2,2.0,2.0,35,1,2,0,0,0,0,347994,311267,365723,370496,374405,373155,0,90000,14011,14029,14052,14000,3,2143040,146092,0
100000,2,2.0,1.0,50,2,2,2,2,2,2,44078,45077,47837,48678,48420,48888,2000,3841,1900,1900,1800,2000,12,282978,13441,1
210000,2,1.0,2.0,43,1,-1,0,0,0,0,-3309,177952,167125,139784,142662,145725,184212,5482,3493,3590,3815,3876,0,769939,204468,0
140000,1,2.0,2.0,41,-2,-2,-1,-1,-2,-2,-10,-10,1066,0,0,0,0,1076,0,0,0,0,-10,1046,1076,0
250000,2,2.0,1.0,26,1,3,2,2,2,0,631,631,631,1231,1068,6816,0,0,600,0,6000,5000,10,11008,11600,1
380000,1,3.0,1.0,34,-1,-1,-1,-1,-1,-1,4539,4119,4686,2363,2416,4718,4131,4700,2382,2423,4732,2353,-6,22841,20721,0
360000,2,1.0,2.0,26,-2,-2,-2,-1,0,0,0,0,0,23707,25233,23504,0,0,23707,2000,3391,4217,-7,72444,33315,0
100000,1,1.0,2.0,54,0,0,0,0,0,0,99932,42389,41842,40291,40556,40534,1712,1639,1418,1618,1529,1414,0,305544,9330,0
210000,1,1.0,2.0,31,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,133,-6,1956,1763,1
360000,2,1.0,1.0,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
200000,2,2.0,1.0,42,0,0,0,0,0,0,25897,33587,46126,63720,80736,93354,10000,15000,20000,20000,15000,20000,0,343420,100000,0
20000,1,2.0,2.0,24,0,0,2,0,0,-1,12549,11552,6622,6232,390,930,2319,0,0,0,930,0,1,38275,3249,1
50000,2,2.0,1.0,38,-1,-1,-1,-1,-1,-1,588,588,588,926,643,643,588,588,926,643,643,643,-6,3976,4031,0
250000,2,2.0,2.0,40,-1,-1,-1,-1,0,0,2348,329,-1404,3596,8596,8941,329,5000,5000,5000,4000,3000,-4,22406,22329,0
510000,2,3.0,1.0,61,0,0,0,2,0,0,187070,181733,192903,181801,178179,223100,8500,17000,0,6508,50000,7000,2,1144786,89008,0
180000,2,2.0,2.0,28,1,2,-1,-1,-1,0,7445,1706,1600,0,22357,21541,0,1600,0,22357,1500,785,0,54649,26242,1
180000,2,1.0,2.0,24,0,0,0,0,0,0,130780,121531,112378,93411,95559,94356,4700,4500,3300,3600,3900,3500,0,648015,23500,0
300000,2,2.0,1.0,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
160000,1,2.0,2.0,28,1,2,2,2,2,2,162761,164692,159948,161469,162129,154704,6000,14,12000,6000,0,11318,11,965703,35332,0
20000,2,3.0,2.0,50,2,0,0,0,2,2,11545,12945,13972,15730,15183,16182,1600,1542,2300,0,1400,800,6,85557,7642,1
30000,1,3.0,2.0,58,-1,-1,-1,0,0,0,390,390,1170,780,780,0,390,1170,0,0,0,0,-3,3510,1560,0
50000,1,3.0,2.0,39,0,-1,-1,2,0,0,34390,810,19009,18035,18364,18670,810,51000,0,1000,1000,1000,0,109278,54810,0
100000,2,2.0,2.0,37,0,0,0,0,0,0,177961,108173,15697,11353,9306,9693,3082,2022,1000,1000,500,300,0,332183,7904,1
140000,1,2.0,1.0,36,-1,-1,0,0,0,0,780,16570,17378,12568,15678,15620,16570,1220,3000,3500,332,390,-2,78594,25012,0
220000,2,1.0,2.0,34,0,0,0,0,0,0,135132,136108,133534,27484,23728,21039,7245,6121,1551,875,1800,300,0,477025,17892,0
470000,2,1.0,2.0,31,-2,-2,-2,-2,-2,-2,22988,10353,5603,11685,5093,2791,10363,5910,13380,5093,2791,9527,-12,58513,47064,0
20000,1,3.0,1.0,43,0,0,0,2,0,-1,18100,17926,19485,19503,19566,1320,2000,3000,1200,1000,1400,0,1,95900,8600,0
50000,1,2.0,2.0,25,-1,-1,-1,-1,0,0,5814,-73,11427,191,7391,6554,0,11500,191,7200,2000,7000,-4,31304,27891,0
110000,2,2.0,2.0,24,1,2,0,0,0,0,72184,69650,70172,48720,48540,43692,0,3200,2478,2000,1900,2000,3,352958,11578,0
50000,1,3.0,2.0,23,2,0,0,0,0,0,11744,10935,11664,10872,9392,9456,1507,1500,300,500,500,118,2,64063,4425,1
320000,1,1.0,1.0,46,2,4,3,2,2,2,339202,337495,325700,313988,327542,317129,5000,0,0,23800,0,12165,15,1961056,40965,1
40000,2,2.0,2.0,33,-1,-1,-1,2,-1,-1,1860,1979,4167,1979,1979,1979,2279,4167,0,1979,1979,1775,-3,13943,12179,0
110000,2,2.0,2.0,29,0,0,2,2,2,2,18817,21068,16412,16809,8682,8861,2600,1102,1000,0,602,0,8,90649,5304,1
310000,1,1.0,2.0,31,0,0,0,0,0,0,279711,266417,271746,260673,199746,182994,10143,24932,10440,6265,6275,5830,0,1461287,63885,0
410000,1,1.0,2.0,32,-1,0,-1,-1,-1,-1,3339,13047,7764,623,4695,4133,10000,7764,623,4695,5973,4421,-5,33601,33476,0
20000,1,1.0,2.0,23,0,0,3,2,0,0,3286,6341,6097,6339,5143,5126,3300,0,511,300,300,1500,5,32332,5911,0
140000,2,2.0,1.0,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1122,0,0,0,0,1122,0,-12,1122,1122,0
310000,2,2.0,2.0,31,2,0,0,0,2,2,137171,141486,144515,154587,156565,153965,6600,6800,14000,6000,0,5800,6,888289,39200,1
50000,1,2.0,2.0,24,0,0,0,0,0,0,19267,23553,21507,17827,7655,7881,5000,1700,2000,500,500,500,0,97690,10200,0
20000,2,1.0,2.0,23,-1,-1,-1,-1,-1,-1,1174,1283,0,2616,600,0,1283,0,2616,600,780,1398,-6,5673,6677,1
200000,2,1.0,1.0,59,0,0,0,0,0,0,92215,94085,96174,98116,99490,101412,4300,4500,4438,3900,3800,3500,0,581492,24438,0
210000,1,3.0,2.0,28,0,0,0,0,0,0,58340,58644,59855,61013,61097,65089,2107,3000,3000,2500,6000,8000,0,364038,24607,0
50000,2,1.0,1.0,39,0,0,0,0,0,0,50465,51092,56266,39545,19856,19765,4000,3032,1668,1500,1805,23000,0,236989,35005,1
180000,1,2.0,2.0,24,0,0,0,0,0,0,182545,177885,182341,126946,127013,122277,9000,9300,4600,5000,5000,5000,0,919007,37900,0
150000,2,2.0,1.0,38,0,0,0,0,0,0,149957,152224,152208,116763,72325,73273,6000,5440,4000,3000,3000,3000,0,716750,24440,0
290000,2,1.0,2.0,24,-2,-2,-1,-1,-1,0,14931,15090,19239,4940,93332,96112,15090,19239,4975,96151,5500,4000,-7,243644,144955,0
200000,2,1.0,1.0,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
50000,2,1.0,2.0,23,1,2,0,0,0,0,10393,9895,10726,10863,11200,11272,0,1500,800,700,600,600,3,64349,4200,0
50000,2,4.0,2.0,36,0,0,0,0,0,0,46277,42207,20361,17527,17318,17738,2058,1265,5000,700,700,800,0,161428,10523,0
220000,2,1.0,2.0,29,-2,-2,-2,-2,-2,-2,19030,14287,8183,21189,7838,321,14287,8194,22000,7838,321,21317,-12,70848,73957,0
330000,2,4.0,1.0,34,0,0,0,0,0,0,252755,272262,281220,121814,11383,13090,25000,15000,7000,3000,2000,90000,0,952524,142000,0
210000,2,2.0,2.0,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
50000,2,2.0,3.0,45,0,0,0,0,0,0,44797,50215,49420,46434,45349,40755,46012,3000,1590,1285,1544,1761,0,276970,55192,0
80000,2,3.0,1.0,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0
210000,1,1.0,2.0,29,0,0,0,0,2,0,140619,144410,148555,156733,153230,155159,7000,9000,11550,0,5389,5338,2,898706,38277,0
30000,1,2.0,2.0,30,2,2,2,2,2,2,20732,21451,20808,21761,22762,23139,1347,0,1300,1500,900,0,12,130653,5047,1
20000,1,1.0,2.0,28,0,0,0,0,0,0,7032,14244,14065,16161,11106,12500,12500,3000,4000,2000,2000,5000,0,75108,28500,0
360000,2,1.0,2.0,27,-2,-2,-2,-2,-2,-2,0,0,12063,6080,0,0,0,12063,6080,0,0,0,-12,18143,18143,0
110000,2,1.0,2.0,29,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,316,316,316,466,316,632,-6,2046,2362,0
290000,1,4.0,1.0,52,0,-1,-1,-1,0,0,302396,2000,2208,105145,106511,108228,2000,2604,215917,3685,3700,3786,-3,626488,231692,0
180000,2,2.0,2.0,44,0,0,0,0,-2,-1,25706,30251,30900,0,0,5386,5000,1900,0,0,5386,1103,-3,92243,13389,0
200000,2,1.0,1.0,34,-1,-1,-1,-1,-1,-1,7448,5471,4506,10067,9273,2931,5473,4506,10137,9521,2931,10381,-6,39696,42949,0
20000,1,2.0,2.0,33,1,2,0,0,0,-2,17439,16872,17483,9152,0,0,0,1000,183,0,0,0,1,60946,1183,0
150000,2,2.0,2.0,34,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,20711,0,141431,25700,0
90000,2,2.0,2.0,29,0,0,2,0,0,0,83158,91759,88487,88201,87219,86803,12128,0,3301,3136,3156,3244,2,525627,24965,0
150000,1,1.0,2.0,31,0,0,0,0,-1,-1,110921,64600,58158,24856,704,1899,3000,1500,1000,704,1899,0,-2,261138,8103,0
80000,1,2.0,2.0,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,2,470809,19500,0
120000,2,1.0,2.0,39,-1,-1,-2,-2,-2,-2,28724,-72,-72,-72,-72,-72,0,0,0,0,0,0,-10,28364,0,0
500000,2,2.0,1.0,32,-2,-2,-2,-2,-2,-2,0,0,293,0,0,259,0,293,0,0,259,2621,-12,552,3173,0
200000,1,3.0,1.0,45,0,0,0,0,0,0,97933,78409,58998,60219,61748,64220,3200,2200,2200,2500,3500,90000,0,421527,103600,0
200000,2,1.0,2.0,33,0,0,0,0,0,0,19572,28858,52512,71923,19923,-77,10000,25000,20400,0,0,77,0,192711,55477,0
20000,1,2.0,2.0,44,0,0,0,0,0,0,17636,17947,17914,18357,19155,10200,1375,1122,565,1000,204,0,0,101209,4266,1
220000,2,1.0,2.0,28,0,0,0,0,0,0,55477,44109,32978,30415,28038,25669,3000,5000,13500,14000,13500,13500,0,216686,62500,0
330000,2,1.0,2.0,31,-1,-1,-1,-1,-1,-1,3437,7525,32096,1665,166,0,7565,32096,1665,166,0,16705,-6,44889,58197,0
100000,1,1.0,2.0,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
200000,2,4.0,2.0,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0
300000,2,1.0,2.0,29,-2,-2,-1,0,0,0,-1282,-1282,132218,133533,136877,139940,0,133500,5000,5500,5500,5500,-5,540004,155000,0
200000,2,2.0,1.0,35,0,0,0,0,0,0,3773,7677,14704,8000,10285,16285,4000,7240,2000,2285,6000,1500,0,60724,23025,0
50000,1,2.0,1.0,35,0,0,0,0,0,0,48792,50083,50323,48902,20012,19915,2105,1845,1746,691,1000,800,0,238027,8187,0
200000,2,2.0,1.0,37,-2,-2,-2,-2,-2,-2,4157,601,432,1602,3017,937,606,432,1602,3017,937,1275,-12,10746,7869,0
280000,1,3.0,1.0,37,0,0,0,0,0,0,271276,275970,280276,188923,192333,195774,16991,10447,6006,6006,6147,5001,0,1404552,50598,1
120000,1,1.0,1.0,44,1,2,2,2,2,2,75294,76465,74675,79629,77748,82497,3000,0,6200,0,6000,0,11,466308,15200,1
50000,2,2.0,1.0,55,0,0,0,0,0,0,23605,27856,16386,15511,15664,19761,5856,3386,5411,5664,5761,3866,0,118783,29944,0
120000,2,4.0,1.0,57,0,0,0,0,0,0,116497,109247,98109,74387,75237,78967,5000,5007,5000,5000,5000,5000,0,552444,30007,0
360000,2,2.0,2.0,34,-2,-2,-2,-2,-2,-2,724,1232,291,776,0,312,1232,291,776,0,312,576,-12,3335,3187,0
340000,1,1.0,1.0,41,-1,-1,-1,-1,-1,-1,624,2431,595,1193,25235,5868,2431,595,1193,25235,5868,2387,-6,35946,37709,1
230000,1,1.0,2.0,39,0,0,0,0,-2,-2,38395,39943,20650,0,0,0,2500,2000,0,0,0,0,-4,98988,4500,0
310000,2,1.0,2.0,27,-2,-2,-2,-2,-2,-2,1000,304,1852,2587,8441,14761,152,1868,2587,8441,14761,3418,-12,28945,31227,0
30000,2,2.0,2.0,36,0,-1,-1,0,0,0,2114,490,30452,29667,28596,29180,490,33299,1400,572,584,400,-2,120499,36745,0
50000,2,2.0,1.0,32,0,0,0,0,0,0,36062,36345,10529,8337,2475,0,1500,1847,1000,0,0,0,0,93748,4347,0
30000,1,2.0,2.0,35,0,0,2,2,2,0,20290,24727,24031,25579,25030,25526,5100,0,1949,0,912,2100,6,145183,10061,1
120000,2,2.0,2.0,36,0,0,0,0,0,2,3225,4592,5975,5409,5940,1770,3232,4615,4170,1770,0,7978,2,26911,21765,0
80000,2,2.0,2.0,24,2,2,5,5,4,3,1200,1200,1200,1200,600,300,0,0,0,0,0,0,21,5700,0,1
50000,2,3.0,1.0,35,0,0,0,0,0,0,49930,48261,49027,49564,28609,28302,2300,3000,2503,1500,1204,2000,0,253693,12507,0
50000,2,1.0,1.0,34,0,0,0,0,2,0,49135,49209,36372,30305,29742,30556,1971,2000,3342,0,1400,1000,2,225319,9713,0
170000,2,2.0,2.0,30,0,0,0,0,0,2,90727,93345,93812,95613,95972,97230,5000,5000,5000,4400,3000,3600,2,566699,26000,0
20000,1,1.0,2.0,28,1,-2,-2,-2,-1,0,0,0,0,0,12723,30000,0,0,0,12723,18000,32200,-6,42723,62923,0
30000,1,2.0,1.0,25,0,0,0,0,0,0,11355,12670,13383,14699,14688,16749,1512,1225,1541,530,2302,0,0,83544,7110,1
90000,2,2.0,1.0,36,2,2,2,2,2,2,49295,50206,50781,51840,52607,53784,2000,1700,2200,1750,2200,2000,12,308513,11850,0
80000,2,2.0,1.0,37,-1,-1,-1,-1,-1,-1,1480,3832,898,425,0,2791,3832,898,425,0,2791,0,-6,9426,7946,0
30000,2,2.0,1.0,30,3,2,2,-2,-2,-2,30583,29901,0,0,0,0,389,0,0,0,0,0,1,60484,389,0
230000,2,1.0,1.0,31,0,0,-1,2,0,0,23526,12187,3239,3029,3029,800,7005,3239,0,0,0,0,1,45810,10244,0
30000,2,2.0,1.0,56,0,0,2,0,0,2,11564,14099,13580,13657,16356,16540,3042,0,600,2942,600,0,4,85796,7184,0
150000,1,1.0,2.0,28,1,-2,-2,-1,0,0,0,0,0,65696,67148,68460,0,0,65696,3000,3000,4000,-4,201304,75696,0
360000,2,2.0,2.0,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
30000,2,1.0,1.0,24,-1,-1,-1,-1,-1,-1,9280,2643,3415,2250,2486,844,2643,3415,2250,2486,844,0,-6,20918,11638,1
60000,1,1.0,2.0,28,-1,-1,-2,-2,-2,-2,20000,0,0,0,0,0,0,0,0,0,0,0,-10,20000,0,0
50000,1,3.0,2.0,35,1,2,0,0,0,2,51350,50214,50035,50495,52073,51120,0,2160,2000,4300,0,2061,5,305287,10521,0
30000,1,4.0,1.0,53,-2,-2,-2,-2,-2,-2,1780,0,0,0,0,0,24437,0,0,0,0,0,-12,1780,24437,1
